timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T12:10:11.514","windows","x86_64","memory","random",16777216,1,2,18.137000,231.2567679330,"million_accesses_per_s",9010100020758091
"2026-09-14T12:10:11.566","windows","x86_64","memory","random",16777216,1,3,20.000000,209.7152000000,"million_accesses_per_s",9010100020758091
"2026-09-14T12:10:11.615","windows","x86_64","memory","random",16777216,1,4,18.906000,221.8504178568,"million_accesses_per_s",9010100020758091
"2026-09-14T12:10:11.658","windows","x86_64","memory","random",16777216,1,5,17.431000,240.6232574150,"million_accesses_per_s",9010100020758091
"2026-09-14T12:10:11.772","windows","x86_64","memory","sequential",67108864,1,1,6.483000,2587.8784513343,"million_accesses_per_s",36035510863555170
"2026-09-14T12:10:11.845","windows","x86_64","memory","sequential",67108864,1,2,5.933000,2827.7795381763,"million_accesses_per_s",36035510863555170
"2026-09-14T12:10:11.906","windows","x86_64","memory","sequential",67108864,1,3,6.058000,2769.4314955431,"million_accesses_per_s",36035510863555170
"2026-09-14T12:10:11.986","windows","x86_64","memory","sequential",67108864,1,4,6.305000,2660.9383029342,"million_accesses_per_s",36035510863555170
"2026-09-14T12:10:12.050","windows","x86_64","memory","sequential",67108864,1,5,7.053000,2378.7347228130,"million_accesses_per_s",36035510863555170
"2026-09-14T12:10:12.653","windows","x86_64","memory","random",67108864,1,1,141.747000,118.3602898121,"million_accesses_per_s",36026632846038199
"2026-09-14T12:10:12.957","windows","x86_64","memory","random",67108864,1,2,160.616000,104.4554465309,"million_accesses_per_s",36026632846038199
"2026-09-14T12:10:13.382","windows","x86_64","memory","random",67108864,1,3,186.791000,89.8181175753,"million_accesses_per_s",36026632846038199
"2026-09-14T12:10:13.699","windows","x86_64","memory","random",67108864,1,4,142.006000,118.1444164331,"million_accesses_per_s",36026632846038199
"2026-09-14T12:10:13.967","windows","x86_64","memory","random",67108864,1,5,142.283000,117.9144100138,"million_accesses_per_s",36026632846038199
"2026-09-14T12:10:14.424","windows","x86_64","memory","sequential",268435456,1,1,22.506000,2981.8210255043,"million_accesses_per_s",144119254860280564
"2026-09-14T12:10:14.648","windows","x86_64","memory","sequential",268435456,1,2,24.081000,2786.7972260288,"million_accesses_per_s",144119254860280564
"2026-09-14T12:10:14.864","windows","x86_64","memory","sequential",268435456,1,3,22.792000,2944.4043524044,"million_accesses_per_s",144119254860280564
"2026-09-14T12:10:15.073","windows","x86_64","memory","sequential",268435456,1,4,22.498000,2982.8813227842,"million_accesses_per_s",144119254860280564
"2026-09-14T12:10:15.293","windows","x86_64","memory","sequential",268435456,1,5,23.322000,2877.4918103079,"million_accesses_per_s",144119254860280564
"2026-09-14T12:10:17.249","windows","x86_64","memory","random",268435456,1,1,548.105000,122.4379708268,"million_accesses_per_s",144112295716941915
"2026-09-14T12:10:18.220","windows","x86_64","memory","random",268435456,1,2,539.582000,124.3719471739,"million_accesses_per_s",144112295716941915
"2026-09-14T12:10:19.137","windows","x86_64","memory","random",268435456,1,3,526.534000,127.4539991719,"million_accesses_per_s",144112295716941915
"2026-09-14T12:10:20.071","windows","x86_64","memory","random",268435456,1,4,530.225000,126.5667669386,"million_accesses_per_s",144112295716941915
"2026-09-14T12:10:21.004","windows","x86_64","memory","random",268435456,1,5,532.332000,126.0658085556,"million_accesses_per_s",144112295716941915
